term_name	source	p_values	significant	intersection_sizes	regulon
regulation of adenosine receptor signaling pathway	GO:BP	0.037263698263194	TRUE	1	VEZF1
regulation of adenosine receptor signaling pathway	GO:BP	1	FALSE	-1	ZNF148
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.247716618893968	FALSE	3	ETV6
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.482781208612557	FALSE	1	IRF1
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.322690676441916	FALSE	1	IRF2
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	1	FALSE	-1	IRF4
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.0951466607356017	FALSE	2	STAT3
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.0372944464265815	TRUE	4	VEZF1
regulation of platelet-derived growth factor receptor signaling pathway	GO:BP	0.129605493400617	FALSE	2	ZNF148
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.0774296487986436	FALSE	3	ETV6
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.0921867566663623	FALSE	2	IRF1
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.561032320560401	FALSE	1	IRF2
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.36066277420097	FALSE	1	IRF4
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.0373851685824885	TRUE	1	NFIL3
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.0412296633697634	TRUE	1	STAT3
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.143290709403604	FALSE	3	VEZF1
long-chain fatty-acyl-CoA biosynthetic process	GO:BP	0.058603160045859	FALSE	3	ZNF148
placenta blood vessel development	GO:BP	0.346676320799485	FALSE	4	ETV6
placenta blood vessel development	GO:BP	0.0549951871623506	FALSE	8	IRF1
placenta blood vessel development	GO:BP	0.74437058938446	FALSE	1	IRF2
placenta blood vessel development	GO:BP	0.43688477801765	FALSE	1	IRF4
placenta blood vessel development	GO:BP	0.0373851685824885	TRUE	2	NFIL3
placenta blood vessel development	GO:BP	0.0672979801668949	FALSE	3	STAT3
placenta blood vessel development	GO:BP	0.0773258526028748	FALSE	6	VEZF1
placenta blood vessel development	GO:BP	0.724975297840158	FALSE	1	ZNF148
lipoprotein oxidation	GO:BP	1	FALSE	-1	ETV6
lipoprotein oxidation	GO:BP	0.0373860861390165	TRUE	1	IRF1
lipoprotein oxidation	GO:BP	1	FALSE	-1	IRF2
lipoprotein oxidation	GO:BP	1	FALSE	-1	IRF4
lipoprotein oxidation	GO:BP	1	FALSE	-1	NFIL3
lipoprotein oxidation	GO:BP	1	FALSE	-1	STAT3
lipoprotein oxidation	GO:BP	1	FALSE	-1	VEZF1
lipoprotein oxidation	GO:BP	1	FALSE	-1	ZNF148
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	ETV6
regulation of lipoprotein oxidation	GO:BP	0.0373860861390165	TRUE	1	IRF1
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	IRF2
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	IRF4
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	NFIL3
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	STAT3
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	VEZF1
regulation of lipoprotein oxidation	GO:BP	1	FALSE	-1	ZNF148
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	ETV6
regulation of lipoprotein lipid oxidation	GO:BP	0.0373860861390165	TRUE	1	IRF1
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	IRF2
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	IRF4
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	NFIL3
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	STAT3
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	VEZF1
regulation of lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	ZNF148
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	ETV6
lipoprotein lipid oxidation	GO:BP	0.0373860861390165	TRUE	1	IRF1
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	IRF2
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	IRF4
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	NFIL3
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	STAT3
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	VEZF1
lipoprotein lipid oxidation	GO:BP	1	FALSE	-1	ZNF148
activation of protein kinase C activity	GO:BP	1	FALSE	-1	ETV6
activation of protein kinase C activity	GO:BP	0.0373860861390165	TRUE	1	IRF1
activation of protein kinase C activity	GO:BP	1	FALSE	-1	IRF2
activation of protein kinase C activity	GO:BP	1	FALSE	-1	IRF4
activation of protein kinase C activity	GO:BP	1	FALSE	-1	NFIL3
activation of protein kinase C activity	GO:BP	1	FALSE	-1	STAT3
activation of protein kinase C activity	GO:BP	1	FALSE	-1	VEZF1
activation of protein kinase C activity	GO:BP	1	FALSE	-1	ZNF148
lipoprotein modification	GO:BP	1	FALSE	-1	ETV6
lipoprotein modification	GO:BP	0.0373860861390165	TRUE	1	IRF1
lipoprotein modification	GO:BP	1	FALSE	-1	IRF2
lipoprotein modification	GO:BP	1	FALSE	-1	IRF4
lipoprotein modification	GO:BP	1	FALSE	-1	NFIL3
lipoprotein modification	GO:BP	1	FALSE	-1	STAT3
lipoprotein modification	GO:BP	1	FALSE	-1	VEZF1
lipoprotein modification	GO:BP	1	FALSE	-1	ZNF148
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.065332565328554	FALSE	5	ETV6
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.18313727176326	FALSE	1	IRF1
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.67903009452029	FALSE	1	IRF2
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.292366569707519	FALSE	1	IRF4
peroxisome proliferator activated receptor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.293734542303736	FALSE	1	STAT3
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.0373903532569288	TRUE	5	VEZF1
peroxisome proliferator activated receptor signaling pathway	GO:BP	0.218969614145053	FALSE	1	ZNF148
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	ETV6
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	IRF1
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	IRF2
establishment of meiotic spindle orientation	GO:BP	0.0374225553324242	TRUE	1	IRF4
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	NFIL3
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	STAT3
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	VEZF1
establishment of meiotic spindle orientation	GO:BP	1	FALSE	-1	ZNF148
cell redox homeostasis	GO:BP	0.3436202464349	FALSE	3	ETV6
cell redox homeostasis	GO:BP	0.121740121863815	FALSE	2	IRF1
cell redox homeostasis	GO:BP	0.0374385319313413	TRUE	4	IRF2
cell redox homeostasis	GO:BP	0.308276254361278	FALSE	1	IRF4
cell redox homeostasis	GO:BP	0.233504133151919	FALSE	1	NFIL3
cell redox homeostasis	GO:BP	1	FALSE	-1	STAT3
cell redox homeostasis	GO:BP	0.0964430893880622	FALSE	3	VEZF1
cell redox homeostasis	GO:BP	0.073599139898694	FALSE	1	ZNF148
nuclear membrane disassembly	GO:BP	0.218288612788728	FALSE	2	ETV6
nuclear membrane disassembly	GO:BP	0.209437189497785	FALSE	2	IRF1
nuclear membrane disassembly	GO:BP	1	FALSE	-1	IRF2
nuclear membrane disassembly	GO:BP	0.0498445640785714	TRUE	1	IRF4
nuclear membrane disassembly	GO:BP	1	FALSE	-1	NFIL3
nuclear membrane disassembly	GO:BP	0.0374426478773029	TRUE	2	STAT3
nuclear membrane disassembly	GO:BP	0.0825871413618191	FALSE	3	VEZF1
nuclear membrane disassembly	GO:BP	0.37793129122378	FALSE	1	ZNF148
receptor recycling	GO:BP	0.0374602664239432	TRUE	9	ETV6
receptor recycling	GO:BP	0.162649278562003	FALSE	7	IRF1
receptor recycling	GO:BP	0.364441600409153	FALSE	2	IRF2
receptor recycling	GO:BP	0.581319534100783	FALSE	1	IRF4
receptor recycling	GO:BP	1	FALSE	-1	NFIL3
receptor recycling	GO:BP	0.20286549358038	FALSE	1	STAT3
receptor recycling	GO:BP	0.0645350917975416	FALSE	1	VEZF1
receptor recycling	GO:BP	0.216933458926839	FALSE	3	ZNF148
positive regulation of sodium ion transport	GO:BP	0.247318852336918	FALSE	4	ETV6
positive regulation of sodium ion transport	GO:BP	0.147297789702956	FALSE	4	IRF1
positive regulation of sodium ion transport	GO:BP	0.037461583766359	TRUE	4	IRF2
positive regulation of sodium ion transport	GO:BP	1	FALSE	-1	IRF4
positive regulation of sodium ion transport	GO:BP	1	FALSE	-1	NFIL3
positive regulation of sodium ion transport	GO:BP	0.0797211567021436	FALSE	1	STAT3
positive regulation of sodium ion transport	GO:BP	0.11296305813803	FALSE	1	VEZF1
positive regulation of sodium ion transport	GO:BP	1	FALSE	-1	ZNF148
detection of cell density	GO:BP	0.178437076400851	FALSE	2	ETV6
detection of cell density	GO:BP	1	FALSE	-1	IRF1
detection of cell density	GO:BP	0.262008618083249	FALSE	1	IRF2
detection of cell density	GO:BP	1	FALSE	-1	IRF4
detection of cell density	GO:BP	0.103666999246185	FALSE	1	NFIL3
detection of cell density	GO:BP	0.185243087905543	FALSE	1	STAT3
detection of cell density	GO:BP	0.0374918744111382	TRUE	3	VEZF1
detection of cell density	GO:BP	1	FALSE	-1	ZNF148
lung lobe morphogenesis	GO:BP	0.553576162668989	FALSE	1	ETV6
lung lobe morphogenesis	GO:BP	0.0375256694592665	TRUE	1	IRF1
lung lobe morphogenesis	GO:BP	1	FALSE	-1	IRF2
lung lobe morphogenesis	GO:BP	1	FALSE	-1	IRF4
lung lobe morphogenesis	GO:BP	1	FALSE	-1	NFIL3
lung lobe morphogenesis	GO:BP	1	FALSE	-1	STAT3
lung lobe morphogenesis	GO:BP	1	FALSE	-1	VEZF1
lung lobe morphogenesis	GO:BP	1	FALSE	-1	ZNF148
lung lobe development	GO:BP	0.553576162668989	FALSE	1	ETV6
lung lobe development	GO:BP	0.0375256694592665	TRUE	1	IRF1
lung lobe development	GO:BP	1	FALSE	-1	IRF2
lung lobe development	GO:BP	1	FALSE	-1	IRF4
lung lobe development	GO:BP	1	FALSE	-1	NFIL3
lung lobe development	GO:BP	1	FALSE	-1	STAT3
lung lobe development	GO:BP	1	FALSE	-1	VEZF1
lung lobe development	GO:BP	1	FALSE	-1	ZNF148
positive regulation of epithelial cell differentiation involved in kidney development	GO:BP	0.211302661882852	FALSE	1	ETV6
